bookID,title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genres,main_author
3686,Truth and Beauty,Ann Patchett,3.94,eng,257,31134,2662,2005-04-05,Harper Perennial,"Autobiography,Memoir;Nonfiction;Biography;Biography Memoir;Audiobook;Language,Writing;Biography,Autobiography;Book Club;Womens;Adult",Ann Patchett
3687,The Life of Graham Greene Vol. 1: 1904-1939,Norman Sherry,4.11,en-US,816,170,21,2004-09-07,Penguin Books,"Biography;Nonfiction;History;European Literature,British Literature",Norman Sherry
3688,Complete Short Stories,Graham Greene/Pico Iyer,4.17,eng,594,1122,69,2005-02-01,Penguin Classics,"Short Stories;Fiction;Classics;Literature;European Literature,British Literature;Literature,20th Century;Literary Fiction;Anthologies;Anthologies,Collections;Unfinished",Graham Greene
3690,The Power and the Glory,Graham Greene/John Updike,4.0,eng,222,25490,1585,2003-02-25,Penguin Books,"Fiction;Classics;Historical,Historical Fiction;Literature;Religion;Novels;Literary Fiction;European Literature,British Literature;Christianity,Catholic;Literature,20th Century",Graham Greene
3692,The Heart of the Matter,Graham Greene,3.99,eng,272,21842,891,2004-10-07,Vintage Classics,"Fiction;Classics;Cultural,Africa;Literature;Novels;European Literature,British Literature;Historical,Historical Fiction;Literary Fiction;Literature,20th Century;Religion",Graham Greene
3693,Orient Express,Graham Greene/Christopher Hitchens,3.46,eng,197,2064,220,2004-08-31,Penguin Classics,"Fiction;Classics;Mystery;Literature;Thriller;European Literature,British Literature;Novels;Travel;Spy Thriller,Espionage;Adventure",Graham Greene
3695,Journey Without Maps,Graham Greene/Paul Theroux,3.6,eng,272,1139,70,2006-06-27,Penguin Classics,"Travel;Cultural,Africa;Nonfiction;Classics;Adventure;Western Africa,Liberia;History;Biography;Autobiography,Memoir;Travel,Travelogue",Graham Greene
3698,The Quiet American,Graham Greene/Robert Stone,3.97,eng,180,37620,2298,2004-08-31,Penguin Classics Deluxe Editions,"Fiction;Classics;Historical,Historical Fiction;War;Literature;Novels;Cultural,Asia;European Literature,British Literature;Literary Fiction;Spy Thriller,Espionage",Graham Greene
3701,Collected Short Stories,Graham Greene,3.98,eng,368,295,22,1993-04-01,Penguin Books,"Short Stories;Fiction;Classics;Literature,20th Century;European Literature,British Literature;Classics,Modern Classics",Graham Greene
3705,The Third Man & The Fallen Idol,Graham Greene,3.77,eng,157,1322,109,1992-07-01,Penguin Books Limited,"Fiction;Classics;Mystery,Crime;Mystery;Short Stories;Thriller;Literature;European Literature,British Literature;Mystery,Noir;Literature,20th Century",Graham Greene
3707,The Tenth Man,Graham Greene,3.73,eng,160,2910,220,1998-02-01,Washington Square Press,"Fiction;Classics;Historical,Historical Fiction;War;Literature;Novels;Literary Fiction;European Literature,British Literature;Thriller;Novella",Graham Greene
3710,The Autograph Man,Zadie Smith,3.16,eng,347,9541,576,2003-06-17,Vintage Books,"Fiction;Contemporary;Novels;Literary Fiction;Literature;European Literature,British Literature;Literature,21st Century;Adult;Adult Fiction;Unfinished",Zadie Smith
3711,White Teeth,Zadie Smith,3.77,eng,448,102370,5677,2001-06-12,Vintage Books,"Fiction;Contemporary;Novels;Literary Fiction;European Literature,British Literature;Literature;Historical,Historical Fiction;Classics;Adult Fiction;Race",Zadie Smith
3717,Stranger than Fiction,Chuck Palahniuk,3.57,eng,233,18210,629,2005-05-10,Anchor Books,"Nonfiction;Writing,Essays;Short Stories;Autobiography,Memoir;Biography;Contemporary;Humor;Literature,American;Writing,Journalism;Audiobook",Chuck Palahniuk
3731,Great Short Works of Herman Melville,Herman Melville/Warner Berthoff,04.04,eng,512,424,13,2004-03-02,Harper Perennial Modern Classics,"Short Stories;Fiction;Classics;Literature;Literature,American;Literature,19th Century;The United States Of America",Herman Melville
3732,Selected Poems of Herman Melville,Herman Melville/Robert Penn Warren,3.77,eng,512,12,3,2004-09-10,David R. Godine Publisher,"Poetry;Literature,American;Classics",Herman Melville
3733,Redburn / White-Jacket / Moby-Dick,Herman Melville/G. Thomas Tanselle,4.2,eng,1436,1031,72,1983-04-15,Library of America,"Fiction;Classics;Literature;Adventure;Anthologies;Literature,American;Literature,19th Century;Historical,Historical Fiction;Literary Fiction;Novels",Herman Melville
3734,Pierre / Israel Potter / The Piazza Tales / The Confidence-Man / Uncollected Prose / Billy Budd,Herman Melville/Harrison Hayford,4.18,eng,1478,348,16,1985-04-01,Library of America,"Fiction;Classics;Literature;Short Stories;Literature,American;Anthologies;Literature,19th Century;Novels",Herman Melville
3736,Redburn,Herman Melville/Harold Beaver,3.62,eng,448,545,53,1976-08-26,Penguin Classics,"Fiction;Classics;Literature,American;Literature,19th Century;Literature;Novels;Literary Fiction;American,American Fiction;Young Adult,Coming Of Age;Travel",Herman Melville
3738,Typee / Omoo / Mardi,Herman Melville/G. Thomas Tanselle,3.55,eng,1333,644,26,1982-05-06,Library of America,"Fiction;Classics;Literature;Literature,American;Novels;Literary Fiction;Anthologies;Travel;Literature,19th Century",Herman Melville
3743,Harriet Spies Again (Harriet the Spy Adventures #1),Helen Ericson,3.84,eng,256,1360,52,2003-08-26,Yearling Books,"Childrens;Fiction;Mystery;Realistic Fiction;Childrens,Middle Grade;Young Adult;Classics;Childrens,Juvenile;Contemporary;Childrens,Chapter Books",Helen Ericson
3744,Harriet the Spy Double Agent (Harriet the Spy Adventures),Maya Gold,3.8,eng,160,1,0,2005-09-13,Delacorte Books for Young Readers,"Fiction;Childrens;Mystery;Young Adult,Teen;Childrens,Middle Grade",Maya Gold
3750,Moonraker (James Bond #3),Ian Fleming,3.74,eng,247,15204,780,2002-12-31,Penguin Books,"Fiction;Thriller;Spy Thriller,Espionage;Mystery;Adventure;Classics;Audiobook;Thriller,Mystery Thriller;Mystery,Crime;Thriller,Spy Thriller",Ian Fleming
3751,Moonraker's Bride,Madeleine Brent,4.31,eng,319,55,13,1978-06-12,Fawcett,"Romance;Historical,Historical Fiction;Mystery;Fiction;Gothic;Historical;Adventure;Romance,Historical Romance;Suspense;Romance,Romantic Suspense",Madeleine Brent
3758,Casino Royale (James Bond #1),Ian Fleming,3.73,eng,181,48961,2823,2002-08-27,Penguin Books,"Fiction;Thriller;Classics;Mystery;Spy Thriller,Espionage;Adventure;Mystery,Crime;Audiobook;Thriller,Mystery Thriller;Novels",Ian Fleming
3759,Goldfinger (James Bond #7),Ian Fleming,3.8,eng,264,16055,639,2002-08-27,Penguin Books,"Fiction;Thriller;Spy Thriller,Espionage;Adventure;Mystery;Classics;Mystery,Crime;Thriller,Mystery Thriller;Thriller,Spy Thriller;Audiobook",Ian Fleming
3762,On Her Majesty's Secret Service (James Bond #11),Ian Fleming,3.96,eng,326,14108,428,2003-09-02,Penguin Books,"Fiction;Thriller;Spy Thriller,Espionage;Adventure;Mystery;Thriller,Mystery Thriller;Classics;Audiobook;Suspense;European Literature,British Literature",Ian Fleming
3765,Octopussy & the Living Daylights (James Bond #14),Ian Fleming,3.55,eng,120,5074,211,2004-04-06,Penguin Books,"Fiction;Thriller;Spy Thriller,Espionage;Short Stories;Adventure;Audiobook;Mystery;Thriller,Mystery Thriller;Classics;Thriller,Spy Thriller",Ian Fleming
3768,Book of Sketches,Jack Kerouac/George Condo,3.8,eng,432,572,43,2006-04-04,Penguin Books,"Poetry;Fiction;Literature,American;Art;Contemporary;United States;Adult;Literary Fiction;Criticism;Unfinished",Jack Kerouac
3769,The Dharma Bums,Jack Kerouac,3.92,en-GB,204,1361,77,2000-08-03,Penguin Books Limited,"Fiction;Classics;Literature;Novels;Travel;Literature,American;Philosophy;Religion,Buddhism;Adventure;Spirituality",Jack Kerouac
3770,Book of Haikus,Jack Kerouac,3.91,eng,200,25,5,2004-03-02,Enitharmon Press,"Poetry;Classics;Literature,American;Nonfiction;The United States Of America;American,Americana",Jack Kerouac
3774,The Subterraneans,Jack Kerouac,3.68,eng,192,426,42,2007-09-06,Penguin Books Limited,"Fiction;Classics;Literature;Novels;Literature,American;The United States Of America;Literature,20th Century;American,Americana;Romance;Literary Fiction",Jack Kerouac
3776,Ballet Shoes,Noel Streatfeild,04.07,eng,184,210,26,2004-12-23,Orion Children's Books,"Classics;Childrens;Fiction;Childrens,Middle Grade;Young Adult;Historical,Historical Fiction;Childrens,Childrens Classics;European Literature,British Literature;Realistic Fiction;Childrens,Juvenile",Noel Streatfeild
3782,Theater Shoes (Shoes #4),Noel Streatfeild/Diane Goode,04.02,eng,272,4461,158,1994-11-15,Yearling Books,"Childrens;Fiction;Classics;Childrens,Middle Grade;Historical,Historical Fiction;Young Adult;Childrens,Childrens Classics;Realistic Fiction;Plays,Theatre;European Literature,British Literature",Noel Streatfeild
3784,Movie Shoes (Shoes #6),Noel Streatfeild,4.0,eng,239,1351,32,1984-05-01,Yearling Books,"Childrens;Fiction;Young Adult;Classics;Childrens,Middle Grade;European Literature,British Literature;Historical,Historical Fiction;Childrens,Childrens Classics;Kids;Contemporary",Noel Streatfeild
3787,Party Shoes (Shoes #5),Noel Streatfeild,3.64,en-US,243,430,33,2002-09-01,Oxford University Press USA,"Childrens;Classics;Fiction;Historical,Historical Fiction;Childrens,Middle Grade;War,World War II;Young Adult;Historical;Childrens,Juvenile;European Literature,British Literature",Noel Streatfeild
3788,Thursday's Child (Margaret Thursday #1),Noel Streatfeild,3.98,eng,256,1059,38,1985-12-01,Yearling Books,"Childrens;Fiction;Historical;Young Adult;Historical,Historical Fiction;Childrens,Middle Grade;European Literature,British Literature;Classics;Childrens,Juvenile;Childrens,Chapter Books",Noel Streatfeild
3797,Miss Happiness and Miss Flower,Rumer Godden/Gary Blythe,4.27,eng,104,913,66,2006-09-01,MacMillan UK,"Childrens;Fiction;Cultural,Japan;Fantasy;Classics;Childrens,Juvenile;Childrens,Chapter Books;Young Adult;European Literature,British Literature;Novels",Rumer Godden
3798,The River,Rumer Godden,3.95,eng,128,377,54,2004-04-16,Pan,"Fiction;Cultural,India;Classics;Young Adult;Young Adult,Coming Of Age;Historical,Historical Fiction;Novels;European Literature,British Literature;Childrens;Literary Fiction",Rumer Godden
3799,The Dolls' House,Rumer Godden/Christian Birmingham,04.01,eng,153,1410,73,2006-11-03,MacMillan,"Childrens;Fantasy;Fiction;Classics;Childrens,Juvenile;Childrens,Middle Grade;Young Adult;European Literature,British Literature;Childrens,Chapter Books;Novels",Rumer Godden
3801,China Court: The Hours of a Country House,Rumer Godden,3.97,eng,358,516,77,1993-12-31,William Morrow & Company,"Fiction;Historical,Historical Fiction;Historical;Classics;European Literature,British Literature;Literature,20th Century;Romance;Novels;Literary Fiction;Family",Rumer Godden
3803,Rumer Godden,Anne Chisholm,3.82,eng,335,9,5,1999-06-11,Pan,"Biography;Nonfiction;History;Cultural,India;European Literature,British Literature",Anne Chisholm
3805,The Corrections,Jonathan Franzen,3.79,eng,653,133237,7468,2002-09-02,Fourth Estate Paperbacks,"Fiction;Contemporary;Novels;Literary Fiction;Literature;Literature,American;Family;The United States Of America;Audiobook;Adult Fiction",Jonathan Franzen
3806,Creative Correction: Extraordinary Ideas For Everyday Discipline,Lisa Whelchel/Stormie Omartian,3.93,en-US,367,1094,87,2010-03-31,Thomas Nelson,"Parenting;Christian;Nonfiction;Self Help;Christian,Christian Living;Christian,Christian Non Fiction;Religion,Christianity;Religion;Childrens;Reference",Lisa Whelchel
3815,Original Sin (Adam Dalgliesh #9),P.D. James,3.91,eng,511,6736,297,2005-12-02,Grand Central Publishing,"Mystery;Fiction;Mystery,Crime;Mystery,Detective;Thriller,Mystery Thriller;European Literature,British Literature;Thriller;Mystery,Murder Mystery;Suspense;Audiobook",P.D. James
3818,Original Sin: Illuminating the Riddle,Henri Blocher,3.68,eng,158,64,16,2000-10-02,IVP Academic,"Religion,Theology;Christian;Anthropology;Academic",Henri Blocher
3820,An Original Sin,Nina Bangs,3.75,eng,394,369,16,1999-07-01,Love Spell,"Romance;Science Fiction,Time Travel;Romance,Paranormal Romance;Fantasy,Paranormal;Fantasy;Romance,Historical Romance;Futuristic;Fantasy,Supernatural;Fiction;Romance,M F Romance",Nina Bangs
3822,Aliens: Original Sin,Michael Jan Friedman,3.71,eng,256,247,18,2005-10-26,Dark Horse Books,"Science Fiction;Science Fiction,Aliens;Horror;Fiction;Novels",Michael Jan Friedman
3825,Death in Holy Orders (Adam Dalgliesh #11),P.D. James/Christa Seibicke,3.92,eng,429,9847,516,2002-03-26,Fawcett Books,"Mystery;Fiction;Mystery,Crime;Mystery,Detective;European Literature,British Literature;Thriller,Mystery Thriller;Thriller;Mystery,Murder Mystery;Religion;Audiobook",P.D. James
3826,The Lighthouse (Adam Dalgliesh #13),P.D. James,3.81,eng,383,10651,711,2006-10-10,Vintage Books,"Mystery;Fiction;Mystery,Crime;Mystery,Detective;Thriller,Mystery Thriller;European Literature,British Literature;Thriller;Suspense;Mystery,Murder Mystery;Audiobook",P.D. James
3827,Unnatural Causes (Adam Dalgliesh #3),P.D. James,3.94,eng,218,9258,330,2002-05-20,Penguin Books,"Mystery;Fiction;Mystery,Crime;European Literature,British Literature;Mystery,Detective;Thriller,Mystery Thriller;Audiobook;Mystery,Murder Mystery;Literature,20th Century;Novels",P.D. James
3828,Death of an Expert Witness (Adam Dalgliesh #6),P.D. James,3.99,eng,306,8045,265,2002-05-20,Gardners Books,"Mystery;Fiction;Mystery,Crime;European Literature,British Literature;Mystery,Detective;Thriller,Mystery Thriller;Thriller;Audiobook;Mystery,Murder Mystery;Novels",P.D. James
3829,A Mind To Murder (Adam Dalgliesh #2),P.D. James,3.82,eng,225,39,4,2002-05-20,Gardners Books,"Mystery;Fiction;Mystery,Crime;European Literature,British Literature;Mystery,Detective;Thriller,Mystery Thriller;Audiobook;Mystery,Murder Mystery;Thriller;Literature,20th Century",P.D. James
3830,A Taste for Death (Adam Dalgliesh #7),P.D. James,04.02,eng,459,10304,374,2005-11-08,Vintage Books,"Mystery;Fiction;Mystery,Crime;Mystery,Detective;Thriller,Mystery Thriller;European Literature,British Literature;Thriller;Audiobook;Mystery,Murder Mystery;Suspense",P.D. James
3831,Time To Be In Earnest: A Fragment Of Autobiography,P.D. James,3.93,eng,306,495,76,2001-02-27,Ballantine Books,"Autobiography,Memoir;Nonfiction;Biography;Biography,Autobiography;Biography Memoir;Mystery;Language,Writing;Literature,20th Century;Female Authors;History",P.D. James
3832,Cover Her Face (Adam Dalgliesh #1),P.D. James,3.93,eng,250,26375,953,2001-05-08,Scribner Book Company,"Mystery;Fiction;Mystery,Crime;Thriller,Mystery Thriller;Mystery,Detective;European Literature,British Literature;Audiobook;Thriller;Mystery,Murder Mystery;Adult",P.D. James
3833,The Black Tower (Adam Dalgliesh #5),P.D. James,4.0,eng,352,13801,335,2001-10-02,Scribner Book Company,"Mystery;Fiction;Mystery,Crime;Mystery,Detective;European Literature,British Literature;Thriller,Mystery Thriller;Audiobook;Mystery,Murder Mystery;Suspense;Thriller",P.D. James
3834,Innocent Blood,P.D. James,3.68,eng,400,3793,286,2001-08-02,Scribner Book Company,"Mystery;Fiction;Mystery,Crime;Thriller,Mystery Thriller;European Literature,British Literature;Thriller;Mystery,Detective;Audiobook;Suspense;Novels",P.D. James
3835,Don Quixote,Miguel de Cervantes Saavedra/Edith Grossman/Harold Bloom,3.87,eng,940,4956,705,2005-04-26,Ecco,"Classics;Fiction;Literature;European Literature,Spanish Literature;Adventure;Historical,Historical Fiction;Novels;Cultural,Spain;Humor;Classics,Classic Literature",Miguel de Cervantes Saavedra
3836,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford/Roberto González Echevarría,3.87,eng,1023,160911,4087,2003-02-25,Penguin Books,"Classics;Fiction;Literature;European Literature,Spanish Literature;Adventure;Historical,Historical Fiction;Novels;Cultural,Spain;Humor;Classics,Classic Literature",Miguel de Cervantes Saavedra
3837,Don Quixote,Miguel de Cervantes Saavedra/Walter Starkie,3.87,en-US,544,71,5,2003-06-03,Signet Classics,"Classics;Fiction;Literature;European Literature,Spanish Literature;Adventure;Historical,Historical Fiction;Novels;Cultural,Spain;Humor;Classics,Classic Literature",Miguel de Cervantes Saavedra
3840,Don Quixote,Miguel de Cervantes Saavedra/Tobias Smollett/Carlos Fuentes,3.87,eng,1168,393,40,2001-04-10,Modern Library,"Classics;Fiction;Literature;European Literature,Spanish Literature;Adventure;Historical,Historical Fiction;Novels;Cultural,Spain;Humor;Classics,Classic Literature",Miguel de Cervantes Saavedra
3841,Lectures on Don Quixote,Vladimir Nabokov/Fredson Bowers/Guy Davenport/Miguel de Cervantes Saavedra/Samuel Putnam,3.87,eng,240,275,14,1984-04-18,Harcourt Brace Jovanovich,"Nonfiction;Criticism,Literary Criticism;Writing,Essays;Criticism;Literature;Writing,Books About Books;Literature,20th Century;Classics;Education;Cultural,Russia",Vladimir Nabokov
3842,Cliffs Notes on Cervantes' Don Quixote,Marianne Sturman,3.61,eng,96,21,2,1964-07-08,Cliffs Notes,Classics;Literature,Marianne Sturman
3848,Desert Heat (Joanna Brady #1),J.A. Jance,4.0,eng,256,41,11,2004-09-01,Severn House Publishers,"Mystery;Fiction;Thriller;Mystery,Crime;Suspense;Thriller,Mystery Thriller;Audiobook;Westerns;Contemporary;Mystery,Murder Mystery",J.A. Jance
3849,Kentucky Heat,Fern Michaels,4.19,eng,383,1869,46,2002-09-01,Zebra Books,"Romance;Fiction;Womens Fiction,Chick Lit;Contemporary;Mystery;Romance,Contemporary Romance;Animals,Horses",Fern Michaels
3850,Heat Wave: A Social Autopsy of Disaster in Chicago,Eric Klinenberg,3.86,eng,320,732,71,2003-07-15,University Of Chicago Press,"Nonfiction;Sociology;History;Politics;Academic,School;Cities,Urban Studies;Environment;Anthropology;Race;Social Movements,Social Justice",Eric Klinenberg
3851,Texas Heat (Texas #2),Fern Michaels,4.18,eng,496,2025,41,2001-11-27,Ballantine Books,"Romance;Fiction;Romance,Contemporary Romance;Womens Fiction,Chick Lit;Contemporary;Audiobook;Romance,Historical Romance;Adult Fiction;Westerns;Historical",Fern Michaels
3852,Primal Heat (Includes: Breeds #8.5; Devlin Dynasty #1; Moon Lust #1),Lora Leigh/Sherri L. King/Lorie O'Clare/Jaci Burton,4.13,eng,196,3567,62,2004-05-15,Ellora's Cave,"Fantasy,Paranormal;Anthologies;Romance;Romance,Paranormal Romance;Adult Fiction,Erotica;Romance,Erotic Romance;Paranormal,Shapeshifters;Fantasy;Fantasy,Urban Fantasy;Fantasy,Supernatural",Lora Leigh
